receipt_id,receipt_date,receipt_time,store_id,product_id,quantity,unit_price,total_price,payment_type,cashier_id,custom_id
2584,2019-04-18,01:35:54,1,82,3,3.96,11.88,Credit Card,4,8272
2590,2019-04-11,11:48:31,1,12,3,8.37,25.11,Credit Card,7,8365
2597,2019-04-14,09:32:27,3,51,4,10.77,43.08,Cash,9,8449
2615,2019-04-24,15:43:31,3,30,3,9.99,29.97,Credit Card,8,8246
2620,2019-04-14,08:40:24,4,98,5,8.16,40.8,Mobile Payment,5,8344
2624,2019-04-17,04:38:31,3,7,5,4.92,24.6,Credit Card,4,8393
2625,2019-04-19,10:33:11,5,6,1,11.91,11.91,Cash,5,8417
2631,2019-04-01,23:15:54,3,90,1,12.08,12.08,Credit Card,4,8402
2637,2019-04-06,04:09:46,5,3,4,3.33,13.32,Cash,3,8231
2652,2019-04-15,18:01:48,5,100,5,11.77,58.85,Mobile Payment,8,8173
2663,2019-04-18,04:21:39,3,36,4,4.53,18.12,Cash,4,8113
2666,2019-04-28,21:03:56,1,50,2,10.53,21.06,Credit Card,5,8257
2669,2019-04-12,12:51:48,3,3,4,2.84,11.36,Credit Card,5,8303
2687,2019-04-09,17:17:49,5,91,4,3.99,15.96,Mobile Payment,10,8180
2693,2019-04-10,22:42:06,5,56,2,13.28,26.56,Mobile Payment,8,8096
2696,2019-04-07,08:15:10,4,34,4,13.84,55.36,Cash,10,8131
2699,2019-04-03,03:14:57,4,16,2,12.12,24.24,Credit Card,10,8245
2704,2019-04-13,07:20:45,2,7,2,10.8,21.6,Mobile Payment,2,8255
2706,2019-04-30,22:30:36,3,81,5,9.94,49.7,Credit Card,5,8432
2719,2019-04-19,07:42:35,4,91,5,6.98,34.9,Mobile Payment,7,8348
2720,2019-04-16,18:44:05,4,33,2,14.38,28.76,Credit Card,3,8024
2726,2019-04-07,03:53:33,2,6,1,9.61,9.61,Cash,1,8357
2732,2019-04-28,17:10:04,4,49,4,13.44,53.76,Mobile Payment,9,8068
2735,2019-04-09,04:58:00,4,27,5,12.81,64.05,Credit Card,10,8419
2741,2019-04-26,11:06:07,4,14,3,5.38,16.14,Cash,2,8393
2749,2019-04-13,11:10:54,4,50,5,7.12,35.6,Mobile Payment,4,8204
2757,2019-04-29,20:15:54,3,53,4,7.67,30.68,Cash,8,8458
2770,2019-04-02,09:01:56,5,91,3,6.17,18.51,Mobile Payment,2,8181
2772,2019-04-10,16:53:38,2,61,3,3.49,10.47,Cash,6,8360
2777,2019-04-04,08:05:17,4,87,4,6.33,25.32,Cash,9,8467
2783,2019-04-19,09:03:41,2,80,3,6.85,20.55,Mobile Payment,6,8022
2790,2019-04-20,08:14:07,1,74,5,9.17,45.85,Mobile Payment,6,8501
2794,2019-04-22,22:51:27,2,95,5,2.45,12.25,Mobile Payment,4,8251
2806,2019-04-02,15:34:57,1,7,4,11.02,44.08,Cash,9,8483
2814,2019-04-13,00:07:00,2,11,4,13.2,52.8,Credit Card,7,8116
2829,2019-04-06,13:19:59,4,24,5,3.95,19.75,Cash,6,8056
2842,2019-04-06,16:29:59,4,68,5,5.43,27.15,Credit Card,2,8039
2853,2019-04-05,09:57:42,1,46,1,10.48,10.48,Cash,10,8183
10,2019-04-09,14:47:22,5,83,3,5.89,17.67,Mobile Payment,4,209
16,2019-04-07,06:02:05,1,83,3,13.16,39.48,Credit Card,2,239
20,2019-04-16,04:13:07,4,56,4,5.36,21.44,Credit Card,6,668
21,2019-04-23,00:31:42,3,19,5,6.14,30.7,Cash,7,352
28,2019-04-21,15:30:11,5,15,5,5.6,28.0,Cash,8,603
36,2019-04-22,22:21:53,3,88,5,12.36,61.8,Cash,8,237
38,2019-04-22,22:41:16,5,3,3,11.48,34.44,Mobile Payment,3,28
42,2019-04-30,05:14:08,5,24,1,5.3,5.3,Credit Card,3,463
42,2019-04-17,16:04:07,2,68,2,4.7,9.4,Cash,5,463
54,2019-04-12,06:37:39,3,100,5,3.86,19.3,Credit Card,4,756
56,2019-04-15,04:54:38,5,10,1,5.23,5.23,Mobile Payment,9,787
57,2019-04-23,15:12:42,3,35,1,4.57,4.57,Cash,5,273
69,2019-04-07,01:13:23,1,83,3,13.78,41.34,Cash,1,715
75,2019-04-21,07:52:18,3,35,2,5.05,10.1,Cash,6,19
75,2019-04-29,23:21:26,1,96,3,5.26,15.78,Mobile Payment,7,19
77,2019-04-25,10:09:00,4,44,2,2.96,5.92,Mobile Payment,5,322
78,2019-04-03,11:57:49,5,50,3,10.93,32.79,Cash,7,558
80,2019-04-04,12:31:25,2,85,3,9.77,29.31,Cash,9,676
86,2019-04-18,19:21:42,1,40,1,9.07,9.07,Cash,9,183
88,2019-04-29,15:34:54,2,100,4,2.74,10.96,Mobile Payment,5,206
88,2019-04-09,06:41:02,5,28,4,9.24,36.96,Credit Card,10,206
92,2019-04-27,07:26:50,5,29,4,7.35,29.4,Cash,10,152
92,2019-04-28,12:54:57,3,46,2,8.98,17.96,Mobile Payment,9,152
93,2019-04-21,04:00:41,4,100,4,7.31,29.24,Mobile Payment,5,112
97,2019-04-15,09:39:28,2,43,3,5.88,17.64,Cash,6,788
102,2019-04-11,02:06:15,1,49,3,14.87,44.61,Cash,10,692
105,2019-04-12,07:01:53,4,57,3,5.15,15.45,Cash,7,791
114,2019-04-02,01:47:04,2,17,2,13.53,27.06,Credit Card,10,166
115,2019-04-29,06:25:01,5,75,3,13.98,41.94,Cash,3,16
115,2019-04-25,15:12:36,2,5,2,2.02,4.04,Credit Card,2,16
121,2019-04-19,13:15:01,5,53,1,9.89,9.89,Cash,5,692
123,2019-04-07,00:32:16,1,91,3,7.9,23.7,Cash,1,436
125,2019-04-17,22:46:34,2,48,1,12.46,12.46,Cash,7,2
128,2019-04-30,12:08:41,2,22,4,11.01,44.04,Mobile Payment,9,534
129,2019-04-24,15:23:35,3,68,2,4.44,8.88,Cash,3,615
132,2019-04-13,15:21:03,5,47,5,10.0,50.0,Cash,10,675
133,2019-04-08,11:28:14,5,48,1,14.7,14.7,Cash,7,603
133,2019-04-03,00:23:38,5,18,3,11.31,33.93,Credit Card,7,603
136,2019-04-20,22:33:57,1,87,2,12.94,25.88,Cash,2,684
147,2019-04-06,19:44:13,4,89,5,7.72,38.6,Credit Card,5,118
154,2019-04-08,03:56:57,3,5,5,2.98,14.9,Cash,3,171
160,2019-04-14,02:30:03,2,12,4,11.85,47.4,Mobile Payment,5,125
176,2019-04-28,03:37:13,4,23,1,2.22,2.22,Cash,10,796
177,2019-04-28,11:49:19,5,70,3,8.16,24.48,Mobile Payment,2,96
177,2019-04-12,00:48:43,3,63,5,9.45,47.25,Mobile Payment,3,96
186,2019-04-05,15:34:15,5,18,4,13.39,53.56,Mobile Payment,5,696
194,2019-04-02,08:29:41,1,22,4,10.16,40.64,Cash,1,300
196,2019-04-24,11:33:24,2,34,2,7.68,15.36,Mobile Payment,5,224
198,2019-04-16,10:22:23,5,37,4,3.27,13.08,Mobile Payment,1,772
200,2019-04-14,06:46:00,3,77,1,7.25,7.25,Cash,9,735
201,2019-04-26,11:15:56,3,61,1,14.77,14.77,Credit Card,6,544
204,2019-04-21,19:26:44,1,82,3,4.22,12.66,Cash,3,622
208,2019-04-16,23:28:15,2,87,1,11.5,11.5,Credit Card,9,737
215,2019-04-17,03:52:13,3,81,2,7.71,15.42,Mobile Payment,5,461
217,2019-04-02,23:08:59,5,22,3,3.3,9.9,Credit Card,10,437
222,2019-04-27,16:15:56,3,66,3,6.2,18.6,Mobile Payment,9,292
223,2019-04-17,12:39:41,5,97,3,3.61,10.83,Credit Card,7,309
230,2019-04-03,23:45:55,2,77,1,8.37,8.37,Mobile Payment,9,652
233,2019-04-26,08:22:55,1,20,1,6.09,6.09,Credit Card,10,686
241,2019-04-01,22:29:56,3,81,3,14.83,44.49,Mobile Payment,9,794
251,2019-04-15,22:03:18,1,10,2,4.26,8.52,Cash,10,589
253,2019-04-06,18:12:44,4,31,3,13.31,39.93,Mobile Payment,5,685
256,2019-04-27,12:31:57,5,56,2,11.02,22.04,Mobile Payment,8,631
258,2019-04-10,01:16:47,5,34,5,6.57,32.85,Mobile Payment,2,287
258,2019-04-09,17:05:48,4,90,2,5.4,10.8,Cash,7,287
259,2019-04-22,15:03:25,1,100,2,4.06,8.12,Credit Card,7,480
259,2019-04-30,02:22:39,5,65,3,14.87,44.61,Mobile Payment,2,480
263,2019-04-06,10:05:01,4,80,2,12.65,25.3,Mobile Payment,7,437
264,2019-04-16,09:02:33,5,68,3,6.2,18.6,Credit Card,8,75
267,2019-04-05,05:01:05,1,12,5,7.23,36.15,Cash,10,47
299,2019-04-05,18:03:24,1,7,5,13.74,68.7,Cash,5,3
299,2019-04-07,10:44:13,2,57,4,3.06,12.24,Cash,1,3
300,2019-04-23,15:45:36,3,2,4,12.0,48.0,Mobile Payment,5,109
300,2019-04-28,20:30:16,4,99,3,14.05,42.15,Mobile Payment,7,109
301,2019-04-06,14:10:59,5,99,2,7.21,14.42,Mobile Payment,2,613
304,2019-04-14,17:02:11,4,66,4,12.41,49.64,Credit Card,8,349
306,2019-04-07,03:45:10,5,50,3,3.01,9.03,Credit Card,2,679
308,2019-04-09,00:37:11,5,82,4,11.02,44.08,Cash,9,26
308,2019-04-18,16:54:40,2,15,5,10.45,52.25,Mobile Payment,4,26
318,2019-04-11,17:06:34,4,51,3,6.13,18.39,Credit Card,5,481
331,2019-04-10,23:04:46,5,32,5,11.94,59.7,Cash,10,418
335,2019-04-08,02:39:33,3,20,2,8.4,16.8,Credit Card,3,596
336,2019-04-11,04:08:30,5,100,1,4.22,4.22,Credit Card,1,151
339,2019-04-18,18:04:58,5,19,4,4.11,16.44,Credit Card,7,722
363,2019-04-02,17:49:52,2,99,5,7.61,38.05,Credit Card,8,338
370,2019-04-03,16:30:46,3,60,1,14.23,14.23,Credit Card,5,618
374,2019-04-24,10:45:39,1,85,2,3.7,7.4,Mobile Payment,6,155
381,2019-04-01,20:07:21,5,89,3,7.17,21.51,Mobile Payment,1,456
392,2019-04-05,21:22:29,1,90,3,6.38,19.14,Credit Card,7,57
394,2019-04-26,21:43:09,4,27,5,14.98,74.9,Mobile Payment,1,41
401,2019-04-23,00:35:02,4,1,2,13.06,26.12,Mobile Payment,10,730
404,2019-04-05,06:59:07,5,25,1,12.28,12.28,Credit Card,10,612
404,2019-04-20,16:09:51,4,58,5,13.54,67.7,Cash,5,612
409,2019-04-20,03:23:49,5,78,2,5.25,10.5,Mobile Payment,9,257
410,2019-04-15,21:46:14,3,21,4,13.49,53.96,Credit Card,1,94
412,2019-04-16,02:43:21,3,78,1,10.99,10.99,Credit Card,3,156
416,2019-04-12,22:05:08,4,74,2,8.3,16.6,Credit Card,4,128
417,2019-04-28,18:35:58,1,3,3,6.57,19.71,Credit Card,3,26
418,2019-04-08,07:14:41,5,11,4,12.58,50.32,Credit Card,3,275
419,2019-04-28,23:10:33,5,72,3,5.11,15.33,Credit Card,3,43
423,2019-04-01,02:17:24,4,91,3,11.83,35.49,Cash,9,504
425,2019-04-05,15:29:58,1,66,4,12.78,51.12,Cash,10,554
425,2019-04-01,08:02:48,3,26,2,12.52,25.04,Cash,10,554
435,2019-04-02,19:10:44,1,14,3,4.48,13.44,Cash,9,86
438,2019-04-03,14:42:47,5,73,4,5.08,20.32,Credit Card,1,777
444,2019-04-13,01:43:32,3,99,1,7.62,7.62,Cash,3,341
449,2019-04-02,21:34:30,2,41,5,7.06,35.3,Cash,1,157
454,2019-04-07,01:08:28,3,85,3,13.06,39.18,Mobile Payment,4,539
455,2019-04-10,07:49:59,3,82,3,8.48,25.44,Mobile Payment,5,712
456,2019-04-03,02:26:54,4,88,1,11.46,11.46,Cash,4,552
463,2019-04-01,07:11:24,3,36,4,8.16,32.64,Mobile Payment,4,134
463,2019-04-05,08:54:30,1,85,3,14.41,43.23,Credit Card,8,134
464,2019-04-25,14:30:43,4,17,5,3.88,19.4,Credit Card,4,179
465,2019-04-13,14:45:17,4,78,5,4.06,20.3,Mobile Payment,9,446
469,2019-04-04,16:23:34,1,25,1,5.23,5.23,Mobile Payment,9,258
471,2019-04-15,20:54:54,4,60,1,3.03,3.03,Credit Card,6,24
477,2019-04-05,00:28:58,1,93,1,10.98,10.98,Mobile Payment,3,543
487,2019-04-09,17:23:48,3,87,5,3.25,16.25,Cash,1,68
488,2019-04-12,20:05:05,3,24,3,7.55,22.65,Cash,4,598
492,2019-04-04,21:35:27,4,80,3,5.19,15.57,Credit Card,3,66
496,2019-04-07,18:52:40,3,23,5,9.79,48.95,Mobile Payment,10,300
500,2019-04-24,17:11:49,5,50,4,13.98,55.92,Credit Card,10,253
500,2019-04-17,13:03:24,2,39,4,13.67,54.68,Credit Card,10,253
504,2019-04-29,20:57:13,4,98,2,2.28,4.56,Mobile Payment,3,238
508,2019-04-02,22:58:52,4,35,4,14.4,57.6,Credit Card,9,663
508,2019-04-17,18:50:17,4,56,2,11.93,23.86,Cash,2,663
515,2019-04-14,22:14:22,5,99,5,4.06,20.3,Cash,1,672
520,2019-04-14,22:28:52,1,13,3,7.89,23.67,Credit Card,5,331
543,2019-04-02,08:55:52,3,87,1,2.22,2.22,Credit Card,2,316
551,2019-04-27,07:57:12,4,78,1,10.06,10.06,Credit Card,1,286
552,2019-04-27,01:57:49,5,43,5,13.41,67.05,Credit Card,1,655
578,2019-04-14,21:31:29,3,88,2,6.78,13.56,Credit Card,9,155
587,2019-04-16,10:14:52,1,6,1,11.38,11.38,Mobile Payment,1,655
594,2019-04-30,21:56:10,5,99,2,5.67,11.34,Cash,9,90
600,2019-04-17,11:12:31,5,93,2,7.23,14.46,Cash,9,301
606,2019-04-25,03:05:39,2,70,2,8.02,16.04,Credit Card,4,320
618,2019-04-27,23:06:50,5,69,2,3.53,7.06,Credit Card,4,196
619,2019-04-28,07:17:00,2,1,1,7.7,7.7,Credit Card,10,300
630,2019-04-08,11:20:04,1,8,3,9.57,28.71,Cash,1,534
630,2019-04-27,05:03:12,2,77,5,11.36,56.8,Credit Card,4,534
632,2019-04-30,10:05:53,3,57,4,7.7,30.8,Credit Card,8,315
633,2019-04-28,23:52:08,3,30,4,9.39,37.56,Cash,10,753
633,2019-04-08,15:33:35,5,9,3,3.42,10.26,Mobile Payment,2,753
636,2019-04-19,03:19:13,4,67,3,3.12,9.36,Cash,8,146
643,2019-04-09,18:59:29,2,43,5,10.67,53.35,Mobile Payment,3,610
647,2019-04-10,16:05:42,1,67,4,13.22,52.88,Credit Card,9,263
650,2019-04-01,07:56:37,4,92,2,13.47,26.94,Mobile Payment,9,546
651,2019-04-18,08:38:50,5,5,4,8.45,33.8,Cash,8,133
652,2019-04-24,23:11:09,2,90,5,9.17,45.85,Mobile Payment,5,311
653,2019-04-09,05:49:07,3,88,4,6.77,27.08,Cash,6,603
658,2019-04-23,20:34:30,1,47,5,14.92,74.6,Cash,3,16
661,2019-04-10,20:47:32,4,6,1,9.83,9.83,Mobile Payment,3,311
661,2019-04-26,18:12:11,4,52,3,14.3,42.9,Cash,2,311
665,2019-04-20,18:20:56,4,41,4,7.71,30.84,Credit Card,4,687
668,2019-04-10,16:26:28,3,36,5,8.45,42.25,Cash,10,743
671,2019-04-15,08:06:03,1,93,4,9.01,36.04,Mobile Payment,4,673
672,2019-04-25,23:46:56,4,29,3,3.19,9.57,Credit Card,2,46
680,2019-04-25,06:03:29,2,82,3,13.78,41.34,Mobile Payment,3,617
686,2019-04-21,05:59:40,2,91,2,10.84,21.68,Credit Card,2,697
689,2019-04-15,11:07:01,4,87,5,11.72,58.6,Credit Card,3,115
690,2019-04-30,07:46:39,1,11,3,4.42,13.26,Mobile Payment,10,778
692,2019-04-15,22:22:41,4,70,2,13.97,27.94,Cash,10,536
699,2019-04-26,18:07:55,4,87,3,7.06,21.18,Credit Card,4,371
699,2019-04-19,15:47:13,5,31,2,14.82,29.64,Mobile Payment,3,371
700,2019-04-18,04:31:21,1,86,3,6.96,20.88,Mobile Payment,5,122
707,2019-04-29,13:31:17,2,45,5,7.14,35.7,Mobile Payment,2,733
726,2019-04-17,22:33:43,2,100,2,11.13,22.26,Cash,7,84
732,2019-04-03,18:53:48,1,10,4,13.58,54.32,Credit Card,7,48
741,2019-04-26,13:29:53,5,61,5,2.07,10.35,Credit Card,4,167
743,2019-04-05,23:40:17,2,88,2,13.96,27.92,Mobile Payment,8,758
749,2019-04-16,03:38:05,3,9,1,11.32,11.32,Credit Card,1,149
751,2019-04-23,19:10:11,3,6,2,7.71,15.42,Mobile Payment,2,137
751,2019-04-26,03:56:44,4,30,5,11.58,57.9,Credit Card,8,137
753,2019-04-05,21:41:31,5,41,4,11.98,47.92,Mobile Payment,7,703
757,2019-04-22,09:11:31,3,48,1,11.02,11.02,Cash,7,141
767,2019-04-26,20:30:11,1,10,4,8.78,35.12,Credit Card,9,106
767,2019-04-14,03:36:17,3,33,4,11.89,47.56,Credit Card,4,106
768,2019-04-07,22:43:26,5,99,1,11.27,11.27,Credit Card,1,261
768,2019-04-14,02:34:39,3,27,4,8.93,35.72,Credit Card,7,261
779,2019-04-04,16:51:23,2,73,1,5.46,5.46,Credit Card,4,548
779,2019-04-17,22:20:55,4,30,3,3.08,9.24,Credit Card,2,548
783,2019-04-25,15:48:04,5,35,3,10.52,31.56,Cash,5,793
786,2019-04-14,14:00:03,1,35,3,12.07,36.21,Mobile Payment,1,24
787,2019-04-22,13:41:29,5,29,1,11.88,11.88,Cash,3,465
787,2019-04-11,16:11:57,5,65,2,5.5,11.0,Cash,7,465
791,2019-04-14,18:58:26,4,58,5,11.82,59.1,Mobile Payment,9,705
800,2019-04-28,16:54:17,3,43,3,8.02,24.06,Mobile Payment,6,525
801,2019-04-24,09:04:18,2,43,5,13.17,65.85,Credit Card,2,99
819,2019-04-17,10:16:05,2,59,4,6.78,27.12,Credit Card,1,730
825,2019-04-08,20:03:47,3,99,4,3.87,15.48,Cash,10,371
826,2019-04-04,07:31:30,1,71,4,2.49,9.96,Mobile Payment,1,209
827,2019-04-21,12:40:18,2,50,4,4.56,18.24,Credit Card,4,517
833,2019-04-25,12:42:25,5,30,1,3.71,3.71,Cash,9,407
834,2019-04-10,15:57:02,5,43,5,11.95,59.75,Mobile Payment,6,420
838,2019-04-28,16:23:53,2,95,4,5.11,20.44,Cash,3,321
838,2019-04-12,01:18:35,3,17,3,7.99,23.97,Credit Card,9,321
842,2019-04-25,00:15:10,1,19,1,9.59,9.59,Cash,9,6
847,2019-04-11,09:13:36,3,87,5,6.69,33.45,Credit Card,1,324
848,2019-04-07,19:10:21,5,26,3,13.8,41.4,Cash,5,613
849,2019-04-19,11:45:43,1,55,4,9.59,38.36,Credit Card,2,403
856,2019-04-29,13:37:11,5,54,5,7.73,38.65,Mobile Payment,5,125
863,2019-04-13,02:31:36,3,45,2,11.47,22.94,Mobile Payment,6,81
871,2019-04-06,21:13:16,3,85,5,10.36,51.8,Credit Card,5,373
872,2019-04-30,05:54:27,1,87,3,12.57,37.71,Mobile Payment,3,263
876,2019-04-28,02:41:57,1,10,4,9.32,37.28,Credit Card,6,706
881,2019-04-03,08:22:50,5,93,1,12.29,12.29,Cash,6,784
884,2019-04-17,10:14:39,4,36,1,12.39,12.39,Credit Card,1,678
887,2019-04-17,15:37:35,2,33,4,10.48,41.92,Mobile Payment,8,276
892,2019-04-11,17:01:21,2,32,1,8.38,8.38,Mobile Payment,7,464
894,2019-04-27,13:25:41,4,34,3,7.8,23.4,Credit Card,7,640
897,2019-04-16,08:14:09,2,33,4,8.17,32.68,Mobile Payment,5,458
898,2019-04-01,20:38:12,1,66,5,9.53,47.65,Cash,3,299
900,2019-04-13,19:27:24,5,25,1,12.7,12.7,Cash,5,399
909,2019-04-24,05:13:08,1,38,1,7.86,7.86,Credit Card,9,420
910,2019-04-30,23:04:15,1,50,1,10.31,10.31,Cash,8,241
915,2019-04-07,10:18:52,2,51,3,10.7,32.1,Credit Card,2,331
918,2019-04-08,06:20:00,5,50,3,8.21,24.63,Cash,5,594
918,2019-04-01,03:01:42,5,17,3,12.84,38.52,Cash,1,594
927,2019-04-16,23:50:58,1,16,1,5.11,5.11,Mobile Payment,6,321
928,2019-04-09,15:04:40,3,27,4,11.02,44.08,Credit Card,2,184
933,2019-04-23,21:41:07,2,67,1,14.17,14.17,Mobile Payment,10,464
935,2019-04-23,22:26:18,3,67,5,8.56,42.8,Cash,9,319
935,2019-04-17,18:31:31,4,63,5,4.28,21.4,Credit Card,9,319
938,2019-04-11,04:49:14,2,39,2,6.94,13.88,Credit Card,5,137
938,2019-04-05,23:44:04,3,4,2,12.78,25.56,Cash,8,137
940,2019-04-04,08:12:19,3,15,5,5.36,26.8,Cash,8,209
941,2019-04-08,16:22:59,3,54,5,5.56,27.8,Credit Card,7,270
945,2019-04-24,23:20:35,3,95,4,3.32,13.28,Cash,9,376
945,2019-04-30,06:05:25,3,81,5,6.42,32.1,Credit Card,5,376
951,2019-04-07,14:34:47,3,89,1,5.37,5.37,Credit Card,1,728
951,2019-04-26,13:02:04,1,65,4,3.8,15.2,Credit Card,3,728
953,2019-04-08,20:41:40,2,31,5,13.54,67.7,Cash,7,58
953,2019-04-17,14:17:23,1,100,5,13.01,65.05,Mobile Payment,2,58
954,2019-04-12,21:31:08,2,95,4,13.09,52.36,Mobile Payment,8,573
955,2019-04-23,23:20:49,2,58,3,14.53,43.59,Mobile Payment,9,27
956,2019-04-19,04:49:38,1,94,4,8.55,34.2,Cash,1,474
958,2019-04-26,22:17:25,1,34,1,2.65,2.65,Cash,1,684
967,2019-04-30,22:22:58,2,30,2,13.28,26.56,Credit Card,1,150
972,2019-04-05,09:03:25,1,99,1,8.59,8.59,Credit Card,7,144
975,2019-04-19,16:57:44,3,67,4,6.23,24.92,Mobile Payment,5,795
975,2019-04-21,00:37:26,4,48,5,7.2,36.0,Mobile Payment,3,795
977,2019-04-05,02:32:09,5,30,5,7.65,38.25,Cash,2,330
977,2019-04-19,21:03:01,3,68,4,5.4,21.6,Cash,8,330
985,2019-04-01,07:14:50,4,37,2,12.89,25.78,Mobile Payment,8,316
992,2019-04-27,20:58:34,2,31,2,13.49,26.98,Cash,10,241
996,2019-04-03,11:20:39,4,1,2,14.43,28.86,Credit Card,10,446
1002,2019-04-26,22:51:55,4,15,4,3.87,15.48,Mobile Payment,9,277
1003,2019-04-03,06:29:47,4,39,3,5.07,15.21,Cash,8,101
1011,2019-04-14,19:12:25,5,81,3,14.36,43.08,Mobile Payment,3,325
1011,2019-04-13,13:09:30,3,31,2,6.86,13.72,Cash,10,325
1022,2019-04-30,15:06:54,4,1,1,11.63,11.63,Mobile Payment,2,145
1029,2019-04-01,00:26:26,3,52,3,13.38,40.14,Mobile Payment,7,221
1032,2019-04-05,14:11:29,5,56,4,9.81,39.24,Credit Card,4,702
1035,2019-04-05,23:28:48,4,22,1,2.16,2.16,Mobile Payment,1,580
1049,2019-04-30,23:52:11,4,74,3,4.47,13.41,Credit Card,7,402
1050,2019-04-19,02:07:34,3,7,3,5.6,16.8,Cash,7,223
1056,2019-04-07,07:50:33,3,38,5,12.01,60.05,Mobile Payment,1,218
1056,2019-04-07,06:24:53,4,90,2,12.18,24.36,Credit Card,4,218
1066,2019-04-09,18:26:47,2,89,1,6.25,6.25,Mobile Payment,8,192
1069,2019-04-09,06:07:44,2,33,1,6.26,6.26,Cash,1,675
1076,2019-04-06,13:40:45,5,57,2,2.91,5.82,Credit Card,2,169
1080,2019-04-30,07:34:30,3,34,2,6.46,12.92,Mobile Payment,6,372
1083,2019-04-16,16:52:52,1,99,2,6.38,12.76,Cash,4,659
1086,2019-04-18,17:24:30,5,54,5,10.52,52.6,Cash,2,669
1086,2019-04-24,21:21:54,5,23,2,8.22,16.44,Cash,5,669
1098,2019-04-28,03:27:36,4,24,2,5.18,10.36,Mobile Payment,3,772
1102,2019-04-19,18:43:04,2,35,3,11.49,34.47,Cash,2,13
1105,2019-04-08,23:53:07,5,75,5,2.66,13.3,Cash,6,708
1110,2019-04-18,11:33:38,2,71,4,8.42,33.68,Mobile Payment,7,94
1119,2019-04-13,20:25:17,3,44,2,8.21,16.42,Mobile Payment,4,398
1119,2019-04-30,03:05:29,3,8,5,3.99,19.95,Mobile Payment,10,398
1129,2019-04-17,18:55:08,1,75,2,10.42,20.84,Cash,3,138
1137,2019-04-13,18:29:23,5,59,1,3.96,3.96,Credit Card,3,243
1142,2019-04-16,14:14:02,1,65,3,2.94,8.82,Mobile Payment,8,329
1150,2019-04-21,21:47:32,1,16,5,14.3,71.5,Mobile Payment,5,168
1157,2019-04-15,15:09:30,1,34,5,10.16,50.8,Credit Card,7,99
1159,2019-04-24,00:55:31,4,46,5,7.4,37.0,Mobile Payment,6,745
1160,2019-04-21,20:18:24,5,50,4,7.22,28.88,Mobile Payment,4,441
1160,2019-04-18,05:59:25,5,29,3,9.05,27.15,Credit Card,1,441
1164,2019-04-08,04:40:28,3,49,5,9.98,49.9,Mobile Payment,5,158
1177,2019-04-27,15:33:09,4,77,3,11.98,35.94,Mobile Payment,10,438
1178,2019-04-22,04:16:50,1,46,3,2.58,7.74,Cash,1,417
1181,2019-04-06,11:02:38,2,98,2,12.04,24.08,Credit Card,5,71
1184,2019-04-26,16:57:23,4,11,3,8.21,24.63,Mobile Payment,2,175
1186,2019-04-04,03:02:58,1,83,5,4.73,23.65,Mobile Payment,9,133
1196,2019-04-24,13:47:17,1,92,5,10.44,52.2,Cash,4,400
1208,2019-04-22,21:42:47,5,90,5,7.7,38.5,Cash,9,761
1212,2019-04-24,20:08:08,2,63,5,4.51,22.55,Credit Card,10,726
1213,2019-04-06,08:09:21,2,10,1,10.02,10.02,Mobile Payment,1,652
1213,2019-04-19,15:43:00,2,6,5,9.63,48.15,Credit Card,2,652
1215,2019-04-06,19:13:05,3,10,3,3.23,9.69,Cash,7,53
1218,2019-04-18,10:10:29,1,14,4,9.84,39.36,Credit Card,4,773
1219,2019-04-13,20:19:24,4,33,4,6.91,27.64,Credit Card,8,695
1219,2019-04-09,17:22:32,4,52,3,4.25,12.75,Mobile Payment,6,695
1232,2019-04-12,20:03:48,2,48,3,11.39,34.17,Cash,4,339
1235,2019-04-02,03:30:29,3,80,3,5.85,17.55,Mobile Payment,3,410
1235,2019-04-08,03:17:51,3,30,3,9.58,28.74,Cash,6,410
1237,2019-04-01,04:51:58,1,87,5,10.84,54.2,Mobile Payment,2,38
1248,2019-04-20,15:09:32,4,69,2,12.26,24.52,Credit Card,10,211
1250,2019-04-06,18:22:43,3,1,5,8.87,44.35,Credit Card,9,517
1254,2019-04-21,07:29:41,1,34,2,10.73,21.46,Credit Card,2,695
1254,2019-04-28,07:42:49,3,62,2,4.95,9.9,Mobile Payment,6,695
1267,2019-04-17,01:05:24,1,87,5,13.11,65.55,Cash,6,410
1268,2019-04-06,00:06:35,5,42,1,3.85,3.85,Credit Card,8,324
1268,2019-04-14,18:15:49,1,15,1,13.9,13.9,Credit Card,9,324
1275,2019-04-08,06:04:21,4,83,3,11.96,35.88,Mobile Payment,1,413
1280,2019-04-06,04:36:10,2,23,3,2.74,8.22,Cash,6,452
1287,2019-04-01,19:06:05,2,95,1,8.19,8.19,Mobile Payment,9,46
1303,2019-04-04,03:57:24,4,22,3,5.22,15.66,Mobile Payment,3,267
1311,2019-04-12,15:01:56,4,55,3,10.92,32.76,Credit Card,8,142
1311,2019-04-08,03:07:07,3,44,1,12.91,12.91,Mobile Payment,5,142
1312,2019-04-29,18:15:58,5,3,1,5.93,5.93,Cash,3,605
1314,2019-04-24,21:14:43,2,85,5,13.69,68.45,Credit Card,7,361
1317,2019-04-26,18:59:37,1,37,4,11.9,47.6,Mobile Payment,8,456
1317,2019-04-18,16:00:27,2,32,1,11.9,11.9,Credit Card,1,456
